cid,sellerid,brandname,InStock,priceRan,salesVol,Image
169169,300004,Hermès,FALSE,4984,0,NULL
169170,300004,Ray-Ban,FALSE,601,0,NULL
169171,300002,Dior,FALSE,2106,0,NULL
169172,300002,Cartier,FALSE,3475,0,NULL
169173,300003,Under Armour,FALSE,2903,0,NULL
169174,300004,Lao Feng Xiang,FALSE,4397,0,NULL
169175,300004,Bosideng,FALSE,4643,0,NULL
169176,300002,Chanel,FALSE,4344,0,NULL
169177,300003,Givenchy,FALSE,2694,0,NULL
169178,300002,Anta,FALSE,1439,0,NULL
169179,300003,UNIQLO,FALSE,3383,0,NULL
169180,300004,Under Armour,FALSE,3957,0,NULL
169181,300002,Primark / Penney's,FALSE,3274,0,NULL
169182,300004,Givenchy,FALSE,4274,0,NULL
169183,300003,Louis Vuitton,FALSE,2854,0,NULL
169184,300001,Tiffany & Co.,FALSE,618,0,NULL
169185,300001,Fila,FALSE,1475,0,NULL
169186,300001,Michael Kors,FALSE,3486,0,NULL
169187,300002,Levi's,FALSE,3683,0,NULL
169188,300004,Tiffany & Co.,FALSE,436,0,NULL
169189,300004,GUCCI,FALSE,2980,0,NULL
169190,300001,Under Armour,FALSE,4210,0,NULL
169191,300004,Chow Tai Fook,FALSE,10,0,NULL
169192,300003,Dior,FALSE,3873,0,NULL
169193,300001,Bulgari,FALSE,2241,0,NULL
169194,300004,Givenchy,FALSE,2980,0,NULL
169195,300004,Primark / Penney's,FALSE,2383,0,NULL
169196,300004,Omega,FALSE,4227,0,NULL
169197,300003,Primark / Penney's,FALSE,4616,0,NULL
169198,300001,Fila,FALSE,1141,0,NULL
169199,300001,Ralph Lauren,FALSE,1681,0,NULL
169200,300004,Moncler,FALSE,2440,0,NULL
169201,300002,Old Navy,FALSE,4102,0,NULL
169202,300003,Hermès,FALSE,4956,0,NULL
169203,300004,The North Face,FALSE,3651,0,NULL
169204,300002,Pandora,FALSE,2762,0,NULL
169205,300001,Old Navy,FALSE,2885,0,NULL
169206,300002,Levi's,FALSE,3219,0,NULL
169207,300004,Victoria's Secret,FALSE,2729,0,NULL
169208,300004,Dior,FALSE,3496,0,NULL
169209,300004,Lululemon,FALSE,576,0,NULL
169210,300002,Chanel,FALSE,3925,0,NULL
169211,300003,Yves Saint Laurent,FALSE,2563,0,NULL
169212,300003,Ralph Lauren,FALSE,2376,0,NULL
169213,300002,Michael Kors,FALSE,3247,0,NULL
169214,300002,UNIQLO,FALSE,4655,0,NULL
169215,300003,Victoria's Secret,FALSE,1985,0,NULL
169216,300001,Fila,FALSE,2741,0,NULL
169217,300002,Hermès,FALSE,4224,0,NULL
169218,300002,Tommy Hilfiger,FALSE,2754,0,NULL
169219,300004,Pandora,FALSE,3203,0,NULL
169220,300003,Yves Saint Laurent,FALSE,251,0,NULL
169221,300003,Adidas,FALSE,192,0,NULL
169222,300002,The North Face,FALSE,1497,0,NULL
169223,300002,Fila,FALSE,1189,0,NULL
169224,300004,ZARA,FALSE,4342,0,NULL
169225,300001,GUCCI,FALSE,3032,0,NULL
169226,300001,Victoria's Secret,FALSE,1956,0,NULL
169227,300002,UNIQLO,FALSE,1846,0,NULL
169228,300004,TAG Heuer,FALSE,1249,0,NULL
169229,300003,Boss,FALSE,299,0,NULL
169230,300004,Prada,FALSE,3345,0,NULL
169231,300001,Armani,FALSE,1216,0,NULL
169232,300002,Victoria's Secret,FALSE,1579,0,NULL
169233,300004,Adidas,FALSE,2682,0,NULL
169234,300001,Michael Kors,FALSE,1628,0,NULL
169235,300004,Dior,FALSE,2250,0,NULL
169236,300003,Bosideng,FALSE,1771,0,NULL
169237,300002,Next,FALSE,1417,0,NULL
169238,300001,Pandora,FALSE,3638,0,NULL
169239,300002,Burberry,FALSE,3647,0,NULL
169240,300004,Cartier,FALSE,607,0,NULL
169241,300003,Burberry,FALSE,568,0,NULL
169242,300004,Calvin Klein,FALSE,1393,0,NULL
169243,300001,Lao Feng Xiang,FALSE,2477,0,NULL
169244,300004,Prada,FALSE,701,0,NULL
169245,300003,Lululemon,FALSE,1845,0,NULL
169246,300003,COACH,FALSE,641,0,NULL
169247,300001,Adidas,FALSE,907,0,NULL
169248,300003,Michael Kors,FALSE,43,0,NULL
169249,300004,Fila,FALSE,2405,0,NULL
169250,300004,Anta,FALSE,2712,0,NULL
169251,300003,Fila,FALSE,4688,0,NULL
169252,300002,Lululemon,FALSE,3809,0,NULL
169253,300003,Prada,FALSE,2117,0,NULL
169254,300003,Next,FALSE,104,0,NULL
169255,300003,Anta,FALSE,3604,0,NULL
169256,300003,Prada,FALSE,1638,0,NULL
169257,300001,GUCCI,FALSE,4857,0,NULL
169258,300004,Tiffany & Co.,FALSE,3043,0,NULL
169259,300004,Givenchy,FALSE,1701,0,NULL
169260,300002,Yves Saint Laurent,FALSE,417,0,NULL
169261,300003,Bulgari,FALSE,506,0,NULL
169262,300004,Tiffany & Co.,FALSE,2059,0,NULL
169263,300001,Pandora,FALSE,921,0,NULL
169264,300001,Lao Feng Xiang,FALSE,4901,0,NULL
169265,300003,Calvin Klein,FALSE,280,0,NULL
169266,300003,Omega,FALSE,2884,0,NULL
169267,300002,Primark / Penney's,FALSE,466,0,NULL
169268,300003,GUCCI,FALSE,1806,0,NULL
169269,300002,Primark / Penney's,FALSE,2591,0,NULL
169270,300002,Givenchy,FALSE,4763,0,NULL
169271,300002,Prada,FALSE,2035,0,NULL
169272,300001,Moncler,FALSE,717,0,NULL
169273,300003,Bosideng,FALSE,3445,0,NULL
169274,300003,Tommy Hilfiger,FALSE,3871,0,NULL
169275,300003,Skechers,FALSE,2326,0,NULL
169276,300001,Victoria's Secret,FALSE,2350,0,NULL
169277,300001,Levi's,FALSE,2280,0,NULL
169278,300003,Chow Tai Fook,FALSE,4817,0,NULL
169279,300001,Omega,FALSE,3666,0,NULL
169280,300001,Prada,FALSE,2895,0,NULL
169281,300002,Under Armour,FALSE,2871,0,NULL
169282,300004,Michael Kors,FALSE,2168,0,NULL
169283,300004,Moncler,FALSE,2494,0,NULL
169284,300002,Puma,FALSE,614,0,NULL
169285,300002,Celine,FALSE,3292,0,NULL
169286,300003,Lululemon,FALSE,4910,0,NULL
169287,300001,ZARA,FALSE,3305,0,NULL
169288,300002,Chow Tai Fook,FALSE,786,0,NULL
169289,300001,GUCCI,FALSE,3925,0,NULL
169290,300001,Armani,FALSE,345,0,NULL
169291,300001,Anta,FALSE,1620,0,NULL
169292,300004,Givenchy,FALSE,3496,0,NULL
169293,300001,Old Navy,FALSE,464,0,NULL
169294,300001,Rolex,FALSE,3438,0,NULL
169295,300004,Calvin Klein,FALSE,2101,0,NULL
169296,300004,Under Armour,FALSE,1977,0,NULL
169297,300001,Skechers,FALSE,3330,0,NULL
169298,300002,Li Ning,FALSE,2629,0,NULL
169299,300001,Prada,FALSE,1326,0,NULL
169300,300001,TAG Heuer,FALSE,3414,0,NULL
169301,300002,Ray-Ban,FALSE,1230,0,NULL
169302,300002,Boss,FALSE,2922,0,NULL
169303,300001,Burberry,FALSE,2396,0,NULL
169304,300003,Louis Vuitton,FALSE,2341,0,NULL
169305,300001,Prada,FALSE,1461,0,NULL
169306,300003,Burberry,FALSE,2418,0,NULL
169307,300004,Old Navy,FALSE,245,0,NULL
169308,300001,Givenchy,FALSE,3716,0,NULL
169309,300002,Skechers,FALSE,3104,0,NULL
169310,300001,Li Ning,FALSE,4627,0,NULL
169311,300003,Fila,FALSE,3728,0,NULL
169312,300004,Boss,FALSE,249,0,NULL
169313,300001,Boss,FALSE,3215,0,NULL
169314,300001,Bulgari,FALSE,3080,0,NULL
169315,300001,Old Navy,FALSE,3359,0,NULL
169316,300002,Primark / Penney's,FALSE,2135,0,NULL
169317,300001,Old Navy,FALSE,622,0,NULL
169318,300003,Burberry,FALSE,2097,0,NULL
169319,300002,Burberry,FALSE,4558,0,NULL
169320,300001,ZARA,FALSE,1178,0,NULL
169321,300002,Adidas,FALSE,4039,0,NULL
169322,300003,Bulgari,FALSE,3499,0,NULL
169323,300003,Michael Kors,FALSE,2265,0,NULL
169324,300002,TAG Heuer,FALSE,2136,0,NULL
169325,300004,Lao Feng Xiang,FALSE,3410,0,NULL
169326,300004,TAG Heuer,FALSE,4773,0,NULL
169327,300001,Primark / Penney's,FALSE,1729,0,NULL
169328,300001,Hermès,FALSE,1507,0,NULL
169329,300001,Tommy Hilfiger,FALSE,2320,0,NULL
169330,300001,COACH,FALSE,4634,0,NULL
169331,300002,Levi's,FALSE,2350,0,NULL
169332,300003,Armani,FALSE,4411,0,NULL
169333,300001,Prada,FALSE,2012,0,NULL
169334,300001,Tiffany & Co.,FALSE,2649,0,NULL
169335,300002,Pandora,FALSE,2942,0,NULL
169336,300004,UNIQLO,FALSE,3444,0,NULL
169337,300003,Louis Vuitton,FALSE,2615,0,NULL
169338,300003,Fila,FALSE,4766,0,NULL
169339,300001,Cartier,FALSE,833,0,NULL
169340,300002,Boss,FALSE,1150,0,NULL
169341,300004,Ray-Ban,FALSE,2364,0,NULL
169342,300003,Skechers,FALSE,3804,0,NULL
169343,300001,Lao Feng Xiang,FALSE,2927,0,NULL
169344,300003,Tommy Hilfiger,FALSE,3703,0,NULL
169345,300001,Under Armour,FALSE,2875,0,NULL
169346,300003,Louis Vuitton,FALSE,313,0,NULL
169347,300001,Adidas,FALSE,4638,0,NULL
169348,300004,TAG Heuer,FALSE,2117,0,NULL
169349,300002,Calvin Klein,FALSE,4927,0,NULL
169350,300002,Hermès,FALSE,3370,0,NULL
169351,300003,Tommy Hilfiger,FALSE,1711,0,NULL
169352,300004,Givenchy,FALSE,2419,0,NULL
169353,300002,Old Navy,FALSE,1214,0,NULL
169354,300001,Hermès,FALSE,965,0,NULL
169355,300002,Bulgari,FALSE,2902,0,NULL
169356,300003,Van Cleef & Arpels,FALSE,3905,0,NULL
169357,300003,Nike,FALSE,4908,0,NULL
169358,300004,Van Cleef & Arpels,FALSE,319,0,NULL
169359,300002,Calvin Klein,FALSE,1101,0,NULL
169360,300001,Anta,FALSE,912,0,NULL
169361,300002,Li Ning,FALSE,1611,0,NULL
169362,300002,Tommy Hilfiger,FALSE,2713,0,NULL
169363,300003,TAG Heuer,FALSE,4578,0,NULL
169364,300004,Lululemon,FALSE,3198,0,NULL
169365,300004,Fila,FALSE,1991,0,NULL
169366,300001,Levi's,FALSE,1110,0,NULL
169367,300004,Calvin Klein,FALSE,2853,0,NULL
169368,300002,Celine,FALSE,3256,0,NULL
169369,300003,ZARA,FALSE,493,0,NULL
169370,300004,Dior,FALSE,3195,0,NULL
169371,300003,Nike,FALSE,3832,0,NULL
169372,300003,Lululemon,FALSE,4785,0,NULL
169373,300002,Louis Vuitton,FALSE,2534,0,NULL
169374,300004,Under Armour,FALSE,4930,0,NULL
169375,300002,Tommy Hilfiger,FALSE,1026,0,NULL
169376,300004,ZARA,FALSE,4472,0,NULL
169377,300003,Bosideng,FALSE,4820,0,NULL
169378,300002,UNIQLO,FALSE,4014,0,NULL
169379,300003,Nike,FALSE,135,0,NULL
169380,300001,UNIQLO,FALSE,3157,0,NULL
169381,300003,Moncler,FALSE,3780,0,NULL
169382,300001,ZARA,FALSE,999,0,NULL
169383,300003,Primark / Penney's,FALSE,2855,0,NULL
169384,300002,Omega,FALSE,1109,0,NULL
169385,300004,Rolex,FALSE,314,0,NULL
169386,300001,UNIQLO,FALSE,3537,0,NULL
169387,300001,Tommy Hilfiger,FALSE,4678,0,NULL
169388,300003,Givenchy,FALSE,3654,0,NULL
169389,300004,Hermès,FALSE,4340,0,NULL
169390,300001,Ray-Ban,FALSE,3872,0,NULL
169391,300003,Bottega Veneta,FALSE,3410,0,NULL
169392,300003,TAG Heuer,FALSE,1532,0,NULL
169393,300001,Tiffany & Co.,FALSE,229,0,NULL
169394,300004,Givenchy,FALSE,4261,0,NULL
169395,300003,Tommy Hilfiger,FALSE,2816,0,NULL
169396,300004,Puma,FALSE,4575,0,NULL
169397,300003,H&M,FALSE,338,0,NULL
169398,300001,Ray-Ban,FALSE,2098,0,NULL
169399,300003,Adidas,FALSE,658,0,NULL
169400,300001,GUCCI,FALSE,4202,0,NULL
169401,300002,Prada,FALSE,3899,0,NULL
169402,300004,Lao Feng Xiang,FALSE,1198,0,NULL
169403,300001,Celine,FALSE,3354,0,NULL
169404,300004,Celine,FALSE,2051,0,NULL
169405,300002,Adidas,FALSE,3351,0,NULL
169406,300003,Tommy Hilfiger,FALSE,1351,0,NULL
169407,300002,Adidas,FALSE,1005,0,NULL
169408,300003,Lululemon,FALSE,4177,0,NULL
169409,300004,Pandora,FALSE,4141,0,NULL
169410,300001,Armani,FALSE,2114,0,NULL
169411,300003,UNIQLO,FALSE,1020,0,NULL
169412,300004,UNIQLO,FALSE,1866,0,NULL
169413,300001,Victoria's Secret,FALSE,641,0,NULL
169414,300001,Next,FALSE,4384,0,NULL
169415,300002,Puma,FALSE,1293,0,NULL
169416,300001,UNIQLO,FALSE,4711,0,NULL
169417,300004,Cartier,FALSE,1205,0,NULL
169418,300001,Old Navy,FALSE,3887,0,NULL
169419,300002,Burberry,FALSE,2041,0,NULL
169420,300003,Under Armour,FALSE,1239,0,NULL
169421,300002,Victoria's Secret,FALSE,1676,0,NULL
169422,300002,Moncler,FALSE,2544,0,NULL
169423,300003,Bulgari,FALSE,376,0,NULL
169424,300004,Van Cleef & Arpels,FALSE,520,0,NULL
169425,300002,COACH,FALSE,1121,0,NULL
169426,300002,Anta,FALSE,3123,0,NULL
169427,300002,Levi's,FALSE,115,0,NULL
169428,300004,Pandora,FALSE,2114,0,NULL
169429,300002,Adidas,FALSE,4596,0,NULL
169430,300003,Chanel,FALSE,728,0,NULL
169431,300003,Levi's,FALSE,3618,0,NULL
169432,300003,Levi's,FALSE,3770,0,NULL
169433,300002,Armani,FALSE,3039,0,NULL
169434,300002,Louis Vuitton,FALSE,757,0,NULL
169435,300001,Lao Feng Xiang,FALSE,1952,0,NULL
169436,300003,Rolex,FALSE,2562,0,NULL
169437,300002,ZARA,FALSE,1161,0,NULL
169438,300003,Hermès,FALSE,4206,0,NULL
169439,300004,H&M,FALSE,4430,0,NULL
169440,300002,Li Ning,FALSE,2120,0,NULL
169441,300001,Ralph Lauren,FALSE,1313,0,NULL
169442,300004,Li Ning,FALSE,4853,0,NULL
169443,300004,Nike,FALSE,4877,0,NULL
169444,300001,Boss,FALSE,4184,0,NULL
169445,300003,Old Navy,FALSE,4691,0,NULL
169446,300001,Givenchy,FALSE,1227,0,NULL
169447,300003,Victoria's Secret,FALSE,2596,0,NULL
169448,300003,COACH,FALSE,3700,0,NULL
169449,300001,Lululemon,FALSE,3096,0,NULL
169450,300002,UNIQLO,FALSE,1122,0,NULL
169451,300003,Next,FALSE,3186,0,NULL
169452,300002,Prada,FALSE,3736,0,NULL
169453,300004,UNIQLO,FALSE,3884,0,NULL
169454,300001,Bosideng,FALSE,3850,0,NULL
169455,300002,Prada,FALSE,2605,0,NULL
169456,300003,Omega,FALSE,4862,0,NULL
169457,300002,Burberry,FALSE,3229,0,NULL
169458,300004,Levi's,FALSE,1629,0,NULL
169459,300004,Armani,FALSE,175,0,NULL
169460,300004,Old Navy,FALSE,1046,0,NULL
169461,300002,Nike,FALSE,3359,0,NULL
169462,300002,H&M,FALSE,4998,0,NULL
169463,300002,Bulgari,FALSE,1148,0,NULL
169464,300004,Chanel,FALSE,4648,0,NULL
169465,300002,Nike,FALSE,3189,0,NULL
169466,300001,Rolex,FALSE,2643,0,NULL
169467,300002,Michael Kors,FALSE,4230,0,NULL
169468,300002,Primark / Penney's,FALSE,2394,0,NULL
169469,300002,Bottega Veneta,FALSE,3020,0,NULL
169470,300001,Tommy Hilfiger,FALSE,3655,0,NULL
169471,300004,UNIQLO,FALSE,4514,0,NULL
169472,300004,Old Navy,FALSE,1242,0,NULL
169473,300002,Skechers,FALSE,4823,0,NULL
169474,300002,Primark / Penney's,FALSE,3734,0,NULL
169475,300002,Bottega Veneta,FALSE,2854,0,NULL
169476,300004,Levi's,FALSE,1977,0,NULL
169477,300002,Bottega Veneta,FALSE,2952,0,NULL
169478,300003,Chow Tai Fook,FALSE,2621,0,NULL
169479,300002,Bottega Veneta,FALSE,403,0,NULL
169480,300003,Bottega Veneta,FALSE,3346,0,NULL
169481,300004,Bottega Veneta,FALSE,403,0,NULL
169482,300004,COACH,FALSE,4776,0,NULL
169483,300002,Louis Vuitton,FALSE,4898,0,NULL
169484,300001,Tommy Hilfiger,FALSE,854,0,NULL
169485,300003,Nike,FALSE,4611,0,NULL
169486,300003,Skechers,FALSE,4522,0,NULL
169487,300002,Armani,FALSE,1221,0,NULL
169488,300004,Louis Vuitton,FALSE,4669,0,NULL
169489,300001,Old Navy,FALSE,3499,0,NULL
169490,300002,Puma,FALSE,1849,0,NULL
169491,300003,Tiffany & Co.,FALSE,2037,0,NULL
169492,300003,H&M,FALSE,3914,0,NULL
169493,300004,Tiffany & Co.,FALSE,2004,0,NULL
169494,300003,GUCCI,FALSE,2732,0,NULL
169495,300003,Fila,FALSE,3988,0,NULL
169496,300002,Hermès,FALSE,1686,0,NULL
169497,300001,Boss,FALSE,4690,0,NULL
169498,300003,Chanel,FALSE,3794,0,NULL
169499,300004,Tommy Hilfiger,FALSE,3035,0,NULL
169500,300001,Bosideng,FALSE,2322,0,NULL
169501,300001,Omega,FALSE,1612,0,NULL
169502,300004,Ray-Ban,FALSE,2365,0,NULL
169503,300002,Next,FALSE,721,0,NULL
169504,300001,Michael Kors,FALSE,2133,0,NULL
169505,300003,Puma,FALSE,1663,0,NULL
169506,300002,GUCCI,FALSE,4447,0,NULL
169507,300002,Tommy Hilfiger,FALSE,3113,0,NULL
169508,300001,Prada,FALSE,1027,0,NULL
169509,300001,Yves Saint Laurent,FALSE,329,0,NULL
169510,300002,Chanel,FALSE,1885,0,NULL
169511,300002,Chanel,FALSE,577,0,NULL
169512,300004,Victoria's Secret,FALSE,3802,0,NULL
169513,300003,The North Face,FALSE,2554,0,NULL
169514,300001,Ray-Ban,FALSE,4172,0,NULL
169515,300001,Puma,FALSE,860,0,NULL
169516,300003,Puma,FALSE,3148,0,NULL
169517,300004,Fila,FALSE,1782,0,NULL
169518,300004,Primark / Penney's,FALSE,1508,0,NULL
169519,300002,Van Cleef & Arpels,FALSE,2601,0,NULL
169520,300001,Armani,FALSE,4611,0,NULL
169521,300004,Levi's,FALSE,2621,0,NULL
169522,300003,Tommy Hilfiger,FALSE,4499,0,NULL
169523,300002,Lao Feng Xiang,FALSE,1841,0,NULL
169524,300001,Bottega Veneta,FALSE,4425,0,NULL
169525,300001,Rolex,FALSE,4654,0,NULL
169526,300002,Ray-Ban,FALSE,3933,0,NULL
169527,300002,Pandora,FALSE,430,0,NULL
169528,300003,Chow Tai Fook,FALSE,4383,0,NULL
169529,300001,Puma,FALSE,4081,0,NULL
169530,300001,Lululemon,FALSE,728,0,NULL
169531,300001,Next,FALSE,3541,0,NULL
169532,300004,Li Ning,FALSE,3646,0,NULL
169533,300002,Louis Vuitton,FALSE,578,0,NULL
169534,300001,Celine,FALSE,2247,0,NULL
169535,300001,Hermès,FALSE,3482,0,NULL
169536,300004,Ray-Ban,FALSE,4418,0,NULL
169537,300001,Nike,FALSE,4628,0,NULL
169538,300001,Lululemon,FALSE,713,0,NULL
169539,300002,Nike,FALSE,2141,0,NULL
169540,300002,Chow Tai Fook,FALSE,3377,0,NULL
169541,300003,Chanel,FALSE,3683,0,NULL
169542,300003,TAG Heuer,FALSE,4114,0,NULL
169543,300003,Bulgari,FALSE,826,0,NULL
169544,300003,Levi's,FALSE,21,0,NULL
169545,300002,Nike,FALSE,1597,0,NULL
169546,300002,Yves Saint Laurent,FALSE,4520,0,NULL
169547,300001,Burberry,FALSE,126,0,NULL
169548,300001,Moncler,FALSE,1131,0,NULL
169549,300004,Anta,FALSE,3170,0,NULL
169550,300003,Dior,FALSE,1677,0,NULL
169551,300004,Armani,FALSE,456,0,NULL
169552,300001,Lao Feng Xiang,FALSE,2628,0,NULL
169553,300004,Puma,FALSE,2991,0,NULL
169554,300003,Skechers,FALSE,4423,0,NULL
169555,300002,UNIQLO,FALSE,2514,0,NULL
169556,300001,TAG Heuer,FALSE,3504,0,NULL
169557,300001,Rolex,FALSE,3345,0,NULL
169558,300002,COACH,FALSE,4535,0,NULL
169559,300004,Bosideng,FALSE,689,0,NULL
169560,300002,Pandora,FALSE,4486,0,NULL
169561,300003,Boss,FALSE,4344,0,NULL
169562,300004,Li Ning,FALSE,1722,0,NULL
169563,300002,Lululemon,FALSE,2791,0,NULL
169564,300001,The North Face,FALSE,4594,0,NULL
169565,300002,Cartier,FALSE,2768,0,NULL
169566,300002,Michael Kors,FALSE,1222,0,NULL
169567,300003,Bottega Veneta,FALSE,803,0,NULL
169568,300002,ZARA,FALSE,1436,0,NULL
169569,300001,Victoria's Secret,FALSE,693,0,NULL
169570,300003,Burberry,FALSE,1736,0,NULL
169571,300002,Armani,FALSE,2221,0,NULL
169572,300001,Fila,FALSE,706,0,NULL
169573,300002,Tommy Hilfiger,FALSE,3199,0,NULL
169574,300003,Calvin Klein,FALSE,4797,0,NULL
169575,300004,Louis Vuitton,FALSE,4098,0,NULL
169576,300004,The North Face,FALSE,1853,0,NULL
169577,300001,Next,FALSE,4926,0,NULL
169578,300003,Yves Saint Laurent,FALSE,1805,0,NULL
169579,300002,Next,FALSE,1605,0,NULL
169580,300001,Puma,FALSE,858,0,NULL
169581,300001,Ralph Lauren,FALSE,1497,0,NULL
169582,300002,Yves Saint Laurent,FALSE,735,0,NULL
169583,300002,Old Navy,FALSE,246,0,NULL
169584,300003,Omega,FALSE,3667,0,NULL
169585,300001,ZARA,FALSE,2160,0,NULL
169586,300001,Victoria's Secret,FALSE,2423,0,NULL
169587,300001,UNIQLO,FALSE,2926,0,NULL
169588,300002,Armani,FALSE,2745,0,NULL
169589,300004,Fila,FALSE,2897,0,NULL
169590,300004,Victoria's Secret,FALSE,4891,0,NULL
169591,300004,Bosideng,FALSE,640,0,NULL
169592,300003,Bulgari,FALSE,4285,0,NULL
169593,300003,Givenchy,FALSE,4209,0,NULL
169594,300001,Rolex,FALSE,3672,0,NULL
169595,300004,Nike,FALSE,2549,0,NULL
169596,300004,Bosideng,FALSE,2036,0,NULL
169597,300003,Prada,FALSE,243,0,NULL
169598,300001,Puma,FALSE,751,0,NULL
169599,300001,H&M,FALSE,2678,0,NULL
169600,300004,Next,FALSE,598,0,NULL
169601,300001,H&M,FALSE,4521,0,NULL
169602,300002,Michael Kors,FALSE,1167,0,NULL
169603,300001,Chanel,FALSE,2807,0,NULL
169604,300004,Dior,FALSE,4619,0,NULL
169605,300002,ZARA,FALSE,472,0,NULL
169606,300003,Old Navy,FALSE,3031,0,NULL
169607,300002,Bosideng,FALSE,4104,0,NULL
169608,300002,Hermès,FALSE,1289,0,NULL
169609,300003,Primark / Penney's,FALSE,3070,0,NULL
169610,300002,COACH,FALSE,2545,0,NULL
169611,300003,Pandora,FALSE,945,0,NULL
169612,300003,Burberry,FALSE,466,0,NULL
169613,300001,Tiffany & Co.,FALSE,4916,0,NULL
169614,300002,Burberry,FALSE,3198,0,NULL
169615,300003,Moncler,FALSE,75,0,NULL
169616,300004,Pandora,FALSE,156,0,NULL
169617,300003,Lao Feng Xiang,FALSE,571,0,NULL
169618,300003,Prada,FALSE,4036,0,NULL
169619,300001,Moncler,FALSE,3916,0,NULL
169620,300004,UNIQLO,FALSE,3758,0,NULL
169621,300001,Tommy Hilfiger,FALSE,723,0,NULL
169622,300002,Li Ning,FALSE,1601,0,NULL
169623,300003,Armani,FALSE,797,0,NULL
169624,300001,Celine,FALSE,2004,0,NULL
169625,300001,Levi's,FALSE,3595,0,NULL
169626,300003,TAG Heuer,FALSE,373,0,NULL
169627,300002,Michael Kors,FALSE,3868,0,NULL
169628,300004,Armani,FALSE,1602,0,NULL
169629,300002,Cartier,FALSE,4201,0,NULL
169630,300001,UNIQLO,FALSE,4449,0,NULL
169631,300004,H&M,FALSE,4493,0,NULL
169632,300002,UNIQLO,FALSE,3216,0,NULL
169633,300001,Next,FALSE,487,0,NULL
169634,300002,Hermès,FALSE,2128,0,NULL
169635,300004,Pandora,FALSE,1932,0,NULL
169636,300002,Calvin Klein,FALSE,411,0,NULL
169637,300001,Lao Feng Xiang,FALSE,424,0,NULL
169638,300004,Levi's,FALSE,2337,0,NULL
169639,300004,Burberry,FALSE,394,0,NULL
169640,300003,Skechers,FALSE,3422,0,NULL
169641,300002,Anta,FALSE,2309,0,NULL
169642,300002,Celine,FALSE,3809,0,NULL
169643,300002,Bosideng,FALSE,65,0,NULL
169644,300001,Under Armour,FALSE,2317,0,NULL
169645,300002,TAG Heuer,FALSE,1753,0,NULL
169646,300003,Bottega Veneta,FALSE,1948,0,NULL
169647,300002,Michael Kors,FALSE,1755,0,NULL
169648,300002,Under Armour,FALSE,4391,0,NULL
169649,300003,Moncler,FALSE,3794,0,NULL
169650,300001,H&M,FALSE,2285,0,NULL
169651,300003,Calvin Klein,FALSE,2665,0,NULL
169652,300002,Skechers,FALSE,1739,0,NULL
169653,300001,Van Cleef & Arpels,FALSE,2568,0,NULL
169654,300003,Burberry,FALSE,2717,0,NULL
169655,300004,Lao Feng Xiang,FALSE,1767,0,NULL
169656,300002,Bosideng,FALSE,39,0,NULL
169657,300002,Omega,FALSE,2644,0,NULL
169658,300004,Levi's,FALSE,4076,0,NULL
169659,300002,The North Face,FALSE,4517,0,NULL
169660,300001,Li Ning,FALSE,4894,0,NULL
169661,300004,Prada,FALSE,794,0,NULL
169662,300003,Nike,FALSE,1457,0,NULL
169663,300004,Van Cleef & Arpels,FALSE,2275,0,NULL
169664,300003,Burberry,FALSE,1271,0,NULL
169665,300001,Levi's,FALSE,584,0,NULL
169666,300004,Rolex,FALSE,1903,0,NULL
169667,300002,Omega,FALSE,2738,0,NULL
169668,300001,Lao Feng Xiang,FALSE,2174,0,NULL
169669,300001,Moncler,FALSE,1185,0,NULL
169670,300004,GUCCI,FALSE,4824,0,NULL
169671,300002,Ralph Lauren,FALSE,1147,0,NULL
169672,300002,Bosideng,FALSE,938,0,NULL
169673,300004,Old Navy,FALSE,4676,0,NULL
169674,300004,COACH,FALSE,2917,0,NULL
169675,300002,Ray-Ban,FALSE,4696,0,NULL
169676,300002,GUCCI,FALSE,707,0,NULL
169677,300001,Louis Vuitton,FALSE,1287,0,NULL
169678,300004,Tiffany & Co.,FALSE,4753,0,NULL
169679,300001,Bulgari,FALSE,2115,0,NULL
169680,300003,Anta,FALSE,2429,0,NULL
169681,300001,Tiffany & Co.,FALSE,2031,0,NULL
169682,300001,Hermès,FALSE,3208,0,NULL
169683,300004,Calvin Klein,FALSE,817,0,NULL
169684,300003,Anta,FALSE,668,0,NULL
169685,300003,Michael Kors,FALSE,124,0,NULL
169686,300002,Under Armour,FALSE,4077,0,NULL
169687,300001,Rolex,FALSE,3460,0,NULL
169688,300004,Ralph Lauren,FALSE,2362,0,NULL
169689,300004,GUCCI,FALSE,3385,0,NULL
169690,300004,Armani,FALSE,1544,0,NULL
169691,300003,Adidas,FALSE,2107,0,NULL
169692,300001,Givenchy,FALSE,700,0,NULL
169693,300002,Ray-Ban,FALSE,4280,0,NULL
169694,300002,Nike,FALSE,2351,0,NULL
169695,300004,Givenchy,FALSE,1946,0,NULL
169696,300004,Boss,FALSE,3152,0,NULL
169697,300004,Rolex,FALSE,3388,0,NULL
169698,300001,Li Ning,FALSE,948,0,NULL
169699,300001,Chanel,FALSE,1329,0,NULL
169700,300003,Old Navy,FALSE,4512,0,NULL
169701,300001,Lao Feng Xiang,FALSE,3656,0,NULL
169702,300002,Fila,FALSE,3283,0,NULL
